Idx,Specie,File,Validation,Suggested Specie,Comment
956,Whistle,channelA_2025-03-18_05-52-56_1021_1026_0.53.WAV,0,Ambiental,roces y clicks
957,Whistle,channelA_2025-03-18_05-52-56_1033_1038_0.7.WAV,-1,,roces y clicks
958,Whistle,channelA_2025-03-18_05-52-56_1036_1041_0.7.WAV,-1,,roces y clicks
959,Whistle,channelA_2025-03-18_05-52-56_1042_1047_0.8.WAV,-1,,roces y clicks
960,Whistle,channelA_2025-03-18_05-52-56_1045_1050_0.76.WAV,-1,,roces y clicks
961,Whistle,channelA_2025-03-18_05-52-56_1108_1113_0.97.WAV,-1,,roces y clicks
962,Whistle,channelA_2025-03-18_05-52-56_1114_1119_0.73.WAV,-100, ,
963,Whistle,channelA_2025-03-18_05-52-56_1117_1122_0.75.WAV,-100, ,
964,Whistle,channelA_2025-03-18_05-52-56_118_123_0.88.WAV,-100, ,
965,Whistle,channelA_2025-03-18_05-52-56_1246_1251_0.97.WAV,-100, ,
966,Whistle,channelA_2025-03-18_05-52-56_124_129_0.54.WAV,-100, ,
967,Whistle,channelA_2025-03-18_05-52-56_187_192_0.94.WAV,-100, ,
968,Whistle,channelA_2025-03-18_05-52-56_319_324_0.56.WAV,-100, ,
969,Whistle,channelA_2025-03-18_05-52-56_364_369_0.9.WAV,-100, ,
970,Whistle,channelA_2025-03-18_05-52-56_451_456_0.52.WAV,-100, ,
971,Whistle,channelA_2025-03-18_05-52-56_565_570_0.97.WAV,-100, ,
972,Whistle,channelA_2025-03-18_05-52-56_568_573_0.93.WAV,-100, ,
973,Whistle,channelA_2025-03-18_05-52-56_610_615_0.51.WAV,-100, ,
974,Whistle,channelA_2025-03-18_05-52-56_616_621_0.8.WAV,-100, ,
975,Whistle,channelA_2025-03-18_05-52-56_652_657_0.56.WAV,-100, ,
976,Whistle,channelA_2025-03-18_05-52-56_658_663_0.87.WAV,-100, ,
977,Whistle,channelA_2025-03-18_05-52-56_79_84_0.7.WAV,-100, ,
978,Whistle,channelA_2025-03-18_05-52-56_82_87_0.88.WAV,-100, ,
979,Whistle,channelA_2025-03-18_05-52-56_85_90_0.91.WAV,-100, ,
980,Whistle,channelA_2025-03-18_05-52-56_889_894_0.72.WAV,-100, ,
981,Whistle,channelA_2025-03-18_05-52-56_97_102_0.65.WAV,-100, ,
982,Whistle,channelA_2025-03-18_05-52-56_997_1002_0.56.WAV,-100, ,
983,Whistle,channelA_2025-03-18_06-14-47_1000_1005_0.57.WAV,-100, ,
984,Whistle,channelA_2025-03-18_06-14-47_1006_1011_0.83.WAV,-100, ,
985,Whistle,channelA_2025-03-18_06-14-47_1027_1032_0.73.WAV,-100, ,
986,Whistle,channelA_2025-03-18_06-14-47_1042_1047_0.54.WAV,-100, ,
987,Whistle,channelA_2025-03-18_06-14-47_1045_1050_0.81.WAV,-100, ,
988,Whistle,channelA_2025-03-18_06-14-47_1081_1086_0.85.WAV,-100, ,
989,Whistle,channelA_2025-03-18_06-14-47_1084_1089_0.62.WAV,-100, ,
990,Whistle,channelA_2025-03-18_06-14-47_1087_1092_0.61.WAV,-100, ,
991,Whistle,channelA_2025-03-18_06-14-47_1093_1098_0.68.WAV,-100, ,
992,Whistle,channelA_2025-03-18_06-14-47_1099_1104_0.86.WAV,-100, ,
993,Whistle,channelA_2025-03-18_06-14-47_1102_1107_0.54.WAV,-100, ,
994,Whistle,channelA_2025-03-18_06-14-47_1105_1110_0.71.WAV,-100, ,
995,Whistle,channelA_2025-03-18_06-14-47_1108_1113_0.95.WAV,-100, ,
996,Whistle,channelA_2025-03-18_06-14-47_1126_1131_0.74.WAV,-100, ,
997,Whistle,channelA_2025-03-18_06-14-47_1129_1134_0.55.WAV,-100, ,
998,Whistle,channelA_2025-03-18_06-14-47_1258_1263_0.81.WAV,-100, ,
999,Whistle,channelA_2025-03-18_06-14-47_19_24_0.64.WAV,-100, ,
1000,Whistle,channelA_2025-03-18_06-14-47_283_288_0.79.WAV,-100, ,
1001,Whistle,channelA_2025-03-18_06-14-47_286_291_0.77.WAV,-100, ,
1002,Whistle,channelA_2025-03-18_06-14-47_370_375_0.96.WAV,-100, ,
1003,Whistle,channelA_2025-03-18_06-14-47_376_381_0.71.WAV,-100, ,
1004,Whistle,channelA_2025-03-18_06-14-47_415_420_0.53.WAV,-100, ,
1005,Whistle,channelA_2025-03-18_06-14-47_61_66_0.56.WAV,-100, ,
1006,Whistle,channelA_2025-03-18_06-14-47_652_657_0.88.WAV,-100, ,
1007,Whistle,channelA_2025-03-18_06-14-47_655_660_0.73.WAV,-100, ,
1008,Whistle,channelA_2025-03-18_06-14-47_658_663_0.83.WAV,-100, ,
1009,Whistle,channelA_2025-03-18_06-14-47_661_666_0.55.WAV,-100, ,
1010,Whistle,channelA_2025-03-18_06-14-47_697_702_0.65.WAV,-100, ,
1011,Whistle,channelA_2025-03-18_06-14-47_760_765_0.64.WAV,-100, ,
1012,Whistle,channelA_2025-03-18_06-14-47_763_768_0.9.WAV,-100, ,
1013,Whistle,channelA_2025-03-18_06-14-47_769_774_0.54.WAV,-100, ,
1014,Whistle,channelA_2025-03-18_06-14-47_775_780_0.7.WAV,-100, ,
1015,Whistle,channelA_2025-03-18_06-14-47_778_783_0.53.WAV,-100, ,
1016,Whistle,channelA_2025-03-18_06-14-47_781_786_0.71.WAV,-100, ,
1017,Whistle,channelA_2025-03-18_06-14-47_895_900_0.91.WAV,-100, ,
1018,Whistle,channelA_2025-03-18_06-14-47_973_978_0.83.WAV,-100, ,
1019,Whistle,channelA_2025-03-18_06-14-47_976_981_0.98.WAV,-100, ,
1020,Whistle,channelA_2025-03-18_06-14-47_979_984_0.86.WAV,-100, ,
1021,Whistle,channelA_2025-03-18_06-14-47_988_993_0.96.WAV,-100, ,
1022,Whistle,channelA_2025-03-18_06-36-38_1111_1116_0.61.WAV,-100, ,
1023,Whistle,channelA_2025-03-18_06-36-38_1150_1155_0.54.WAV,-100, ,
1024,Whistle,channelA_2025-03-18_06-36-38_118_123_0.88.WAV,-100, ,
1025,Whistle,channelA_2025-03-18_06-36-38_1234_1239_0.74.WAV,-100, ,
1026,Whistle,channelA_2025-03-18_06-36-38_127_132_0.54.WAV,-100, ,
1027,Whistle,channelA_2025-03-18_06-36-38_16_21_0.7.WAV,-100, ,
1028,Whistle,channelA_2025-03-18_06-36-38_1_6_0.57.WAV,-100, ,
1029,Whistle,channelA_2025-03-18_06-36-38_253_258_0.74.WAV,-100, ,
1030,Whistle,channelA_2025-03-18_06-36-38_256_261_0.69.WAV,-100, ,
1031,Whistle,channelA_2025-03-18_06-36-38_259_264_0.74.WAV,-100, ,
1032,Whistle,channelA_2025-03-18_06-36-38_367_372_0.89.WAV,-100, ,
1033,Whistle,channelA_2025-03-18_06-36-38_370_375_0.92.WAV,-100, ,
1034,Whistle,channelA_2025-03-18_06-36-38_379_384_0.8.WAV,-100, ,
1035,Whistle,channelA_2025-03-18_06-36-38_382_387_0.95.WAV,-100, ,
1036,Whistle,channelA_2025-03-18_06-36-38_385_390_0.85.WAV,-100, ,
1037,Whistle,channelA_2025-03-18_06-36-38_391_396_0.83.WAV,-100, ,
1038,Whistle,channelA_2025-03-18_06-36-38_394_399_0.97.WAV,-100, ,
1039,Whistle,channelA_2025-03-18_06-36-38_400_405_0.65.WAV,-100, ,
1040,Whistle,channelA_2025-03-18_06-36-38_421_426_0.54.WAV,-100, ,
1041,Whistle,channelA_2025-03-18_06-36-38_424_429_0.96.WAV,-100, ,
1042,Whistle,channelA_2025-03-18_06-36-38_427_432_0.96.WAV,-100, ,
1043,Whistle,channelA_2025-03-18_06-36-38_430_435_0.71.WAV,-100, ,
1044,Whistle,channelA_2025-03-18_06-36-38_433_438_0.78.WAV,-100, ,
1045,Whistle,channelA_2025-03-18_06-36-38_436_441_0.91.WAV,-100, ,
1046,Whistle,channelA_2025-03-18_06-36-38_448_453_0.82.WAV,-100, ,
1047,Whistle,channelA_2025-03-18_06-36-38_454_459_0.52.WAV,-100, ,
1048,Whistle,channelA_2025-03-18_06-36-38_49_54_0.8.WAV,-100, ,
1049,Whistle,channelA_2025-03-18_06-36-38_547_552_0.5.WAV,-100, ,
1050,Whistle,channelA_2025-03-18_06-36-38_550_555_0.59.WAV,-100, ,
1051,Whistle,channelA_2025-03-18_06-36-38_553_558_0.7.WAV,-100, ,
1052,Whistle,channelA_2025-03-18_06-36-38_55_60_0.57.WAV,-100, ,
1053,Whistle,channelA_2025-03-18_06-36-38_562_567_0.57.WAV,-100, ,
1054,Whistle,channelA_2025-03-18_06-36-38_571_576_0.79.WAV,-100, ,
1055,Whistle,channelA_2025-03-18_06-36-38_580_585_0.94.WAV,-100, ,
1056,Whistle,channelA_2025-03-18_06-36-38_643_648_0.54.WAV,-100, ,
1057,Whistle,channelA_2025-03-18_06-36-38_709_714_0.69.WAV,-100, ,
1058,Whistle,channelA_2025-03-18_06-36-38_742_747_0.83.WAV,-100, ,
1059,Whistle,channelA_2025-03-18_06-36-38_76_81_0.55.WAV,-100, ,
1060,Whistle,channelA_2025-03-18_06-36-38_79_84_0.83.WAV,-100, ,
1061,Whistle,channelA_2025-03-18_06-36-38_82_87_0.68.WAV,-100, ,
1062,Whistle,channelA_2025-03-18_06-36-38_85_90_0.71.WAV,-100, ,
1063,Whistle,channelA_2025-03-18_06-36-38_892_897_0.79.WAV,-100, ,
1064,Whistle,channelA_2025-03-18_06-36-38_895_900_0.8.WAV,-100, ,
1065,Whistle,channelA_2025-03-18_06-36-38_898_903_0.87.WAV,-100, ,
1066,Whistle,channelA_2025-03-18_06-36-38_901_906_0.66.WAV,-100, ,
1067,Whistle,channelA_2025-03-18_06-58-29_1084_1089_0.52.WAV,-100, ,
1068,Whistle,channelA_2025-03-18_06-58-29_1087_1092_0.5.WAV,-100, ,
1069,Whistle,channelA_2025-03-18_06-58-29_1090_1095_0.91.WAV,-100, ,
1070,Whistle,channelA_2025-03-18_06-58-29_1126_1131_0.56.WAV,-100, ,
1071,Whistle,channelA_2025-03-18_06-58-29_112_117_0.51.WAV,-100, ,
1072,Whistle,channelA_2025-03-18_06-58-29_196_201_0.51.WAV,-100, ,
1073,Whistle,channelA_2025-03-18_06-58-29_241_246_0.78.WAV,-100, ,
1074,Whistle,channelA_2025-03-18_06-58-29_244_249_0.54.WAV,-100, ,
1075,Whistle,channelA_2025-03-18_06-58-29_247_252_0.6.WAV,-100, ,
1076,Whistle,channelA_2025-03-18_06-58-29_307_312_0.58.WAV,-100, ,
1077,Whistle,channelA_2025-03-18_06-58-29_313_318_0.61.WAV,-100, ,
1078,Whistle,channelA_2025-03-18_06-58-29_370_375_0.81.WAV,-100, ,
1079,Whistle,channelA_2025-03-18_06-58-29_373_378_0.79.WAV,-100, ,
1080,Whistle,channelA_2025-03-18_06-58-29_394_399_0.8.WAV,-100, ,
1081,Whistle,channelA_2025-03-18_06-58-29_397_402_0.89.WAV,-100, ,
1082,Whistle,channelA_2025-03-18_06-58-29_412_417_0.67.WAV,-100, ,
1083,Whistle,channelA_2025-03-18_06-58-29_415_420_0.53.WAV,-100, ,
1084,Whistle,channelA_2025-03-18_06-58-29_418_423_0.55.WAV,-100, ,
1085,Whistle,channelA_2025-03-18_06-58-29_421_426_0.73.WAV,-100, ,
1086,Whistle,channelA_2025-03-18_06-58-29_424_429_0.84.WAV,-100, ,
1087,Whistle,channelA_2025-03-18_06-58-29_565_570_0.75.WAV,-100, ,
1088,Whistle,channelA_2025-03-18_06-58-29_61_66_0.88.WAV,-100, ,
1089,Whistle,channelA_2025-03-18_06-58-29_841_846_0.82.WAV,-100, ,
1090,Whistle,channelA_2025-03-18_06-58-29_862_867_0.59.WAV,-100, ,
1091,Whistle,channelA_2025-03-18_06-58-29_970_975_0.9.WAV,-100, ,
1092,Whistle,channelA_2025-03-18_07-20-20_106_111_0.95.WAV,-100, ,
1093,Whistle,channelA_2025-03-18_07-20-20_109_114_0.68.WAV,-100, ,
1094,Whistle,channelA_2025-03-18_07-20-20_1180_1185_0.65.WAV,-100, ,
1095,Whistle,channelA_2025-03-18_07-20-20_1291_1296_0.53.WAV,-100, ,
1096,Whistle,channelA_2025-03-18_07-20-20_1300_1305_0.84.WAV,-100, ,
1097,Whistle,channelA_2025-03-18_07-20-20_1303_1308_0.9.WAV,-100, ,
1098,Whistle,channelA_2025-03-18_07-20-20_1306_1311_0.66.WAV,-100, ,
1099,Whistle,channelA_2025-03-18_07-20-20_28_33_0.63.WAV,-100, ,
1100,Whistle,channelA_2025-03-18_07-20-20_292_297_0.73.WAV,-100, ,
1101,Whistle,channelA_2025-03-18_07-20-20_295_300_0.64.WAV,-100, ,
1102,Whistle,channelA_2025-03-18_07-20-20_34_39_0.76.WAV,-100, ,
1103,Whistle,channelA_2025-03-18_07-20-20_439_444_0.81.WAV,-100, ,
1104,Whistle,channelA_2025-03-18_07-20-20_43_48_0.78.WAV,-100, ,
1105,Whistle,channelA_2025-03-18_07-20-20_451_456_0.54.WAV,-100, ,
1106,Whistle,channelA_2025-03-18_07-20-20_70_75_0.73.WAV,-100, ,
1107,Whistle,channelA_2025-03-18_07-20-20_73_78_0.91.WAV,-100, ,
1108,Whistle,channelA_2025-03-18_07-20-20_76_81_0.65.WAV,-100, ,
1109,Whistle,channelA_2025-03-18_07-20-20_79_84_0.97.WAV,-100, ,
1110,Whistle,channelA_2025-03-18_07-20-20_958_963_0.65.WAV,-100, ,
1111,Whistle,channelA_2025-03-18_07-42-11_106_111_0.58.WAV,-100, ,
1112,Whistle,channelA_2025-03-18_07-42-11_1180_1185_0.71.WAV,-100, ,
1113,Whistle,channelA_2025-03-18_07-42-11_1186_1191_0.69.WAV,-100, ,
1114,Whistle,channelA_2025-03-18_07-42-11_1192_1197_0.52.WAV,-100, ,
1115,Whistle,channelA_2025-03-18_07-42-11_1204_1209_0.65.WAV,-100, ,
1116,Whistle,channelA_2025-03-18_07-42-11_1243_1248_0.93.WAV,-100, ,
1117,Whistle,channelA_2025-03-18_07-42-11_1246_1251_0.91.WAV,-100, ,
1118,Whistle,channelA_2025-03-18_07-42-11_1249_1254_0.98.WAV,-100, ,
1119,Whistle,channelA_2025-03-18_07-42-11_1252_1257_0.75.WAV,-100, ,
1120,Whistle,channelA_2025-03-18_07-42-11_1258_1263_0.9.WAV,-100, ,
1121,Whistle,channelA_2025-03-18_07-42-11_1273_1278_0.57.WAV,-100, ,
1122,Whistle,channelA_2025-03-18_07-42-11_142_147_0.64.WAV,-100, ,
1123,Whistle,channelA_2025-03-18_07-42-11_178_183_0.53.WAV,-100, ,
1124,Whistle,channelA_2025-03-18_07-42-11_181_186_0.82.WAV,-100, ,
1125,Whistle,channelA_2025-03-18_07-42-11_283_288_0.63.WAV,-100, ,
1126,Whistle,channelA_2025-03-18_07-42-11_325_330_0.88.WAV,-100, ,
1127,Whistle,channelA_2025-03-18_07-42-11_328_333_0.98.WAV,-100, ,
1128,Whistle,channelA_2025-03-18_07-42-11_481_486_0.52.WAV,-100, ,
1129,Whistle,channelA_2025-03-18_07-42-11_550_555_0.83.WAV,-100, ,
1130,Whistle,channelA_2025-03-18_07-42-11_553_558_0.64.WAV,-100, ,
1131,Whistle,channelA_2025-03-18_07-42-11_625_630_0.69.WAV,-100, ,
1132,Whistle,channelA_2025-03-18_07-42-11_628_633_0.72.WAV,-100, ,
1133,Whistle,channelA_2025-03-18_07-42-11_766_771_0.79.WAV,-100, ,
1134,Whistle,channelA_2025-03-18_08-04-02_1015_1020_0.58.WAV,-100, ,
1135,Whistle,channelA_2025-03-18_08-04-02_1021_1026_0.69.WAV,-100, ,
1136,Whistle,channelA_2025-03-18_08-04-02_1024_1029_0.63.WAV,-100, ,
1137,Whistle,channelA_2025-03-18_08-04-02_1072_1077_0.63.WAV,-100, ,
1138,Whistle,channelA_2025-03-18_08-04-02_454_459_0.55.WAV,-100, ,
1139,Whistle,channelA_2025-03-18_08-04-02_682_687_0.53.WAV,-100, ,
1140,Whistle,channelA_2025-03-18_08-04-02_79_84_0.55.WAV,-100, ,
1141,Whistle,channelA_2025-03-18_08-04-02_82_87_0.75.WAV,-100, ,
1142,Whistle,channelA_2025-03-18_08-04-02_88_93_0.9.WAV,-100, ,
1143,Whistle,channelA_2025-03-18_08-04-02_904_909_0.55.WAV,-100, ,
1144,Whistle,channelA_2025-03-18_08-04-02_985_990_0.66.WAV,-100, ,
1145,Whistle,channelA_2025-03-18_08-04-02_988_993_0.72.WAV,-100, ,
1146,Whistle,channelA_2025-03-18_08-04-02_991_996_0.81.WAV,-100, ,
1147,Whistle,channelA_2025-03-18_08-25-53_1054_1059_0.62.WAV,-100, ,
1148,Whistle,channelA_2025-03-18_08-25-53_1252_1257_0.54.WAV,-100, ,
1149,Whistle,channelA_2025-03-18_08-25-53_1258_1263_0.68.WAV,-100, ,
1150,Whistle,channelA_2025-03-18_08-25-53_1270_1275_0.6.WAV,-100, ,
1151,Whistle,channelA_2025-03-18_08-25-53_460_465_0.94.WAV,-100, ,
1152,Whistle,channelA_2025-03-18_08-25-53_463_468_0.89.WAV,-100, ,
1153,Whistle,channelA_2025-03-18_08-25-53_472_477_0.62.WAV,-100, ,
1154,Whistle,channelA_2025-03-18_08-25-53_511_516_0.69.WAV,-100, ,
1155,Whistle,channelA_2025-03-18_08-25-53_514_519_0.62.WAV,-100, ,
1156,Whistle,channelA_2025-03-18_08-25-53_574_579_0.67.WAV,-100, ,
1157,Whistle,channelA_2025-03-18_08-25-53_577_582_0.84.WAV,-100, ,
1158,Whistle,channelA_2025-03-18_08-25-53_580_585_0.57.WAV,-100, ,
1159,Whistle,channelA_2025-03-18_08-25-53_607_612_0.77.WAV,-100, ,
1160,Whistle,channelA_2025-03-18_08-25-53_613_618_0.85.WAV,-100, ,
1161,Whistle,channelA_2025-03-18_08-25-53_643_648_0.8.WAV,-100, ,
1162,Whistle,channelA_2025-03-18_08-25-53_652_657_0.73.WAV,-100, ,
1163,Whistle,channelA_2025-03-18_08-25-53_661_666_0.51.WAV,-100, ,
1164,Whistle,channelA_2025-03-18_08-25-53_664_669_0.92.WAV,-100, ,
1165,Whistle,channelA_2025-03-18_08-25-53_673_678_0.53.WAV,-100, ,
1166,Whistle,channelA_2025-03-18_08-25-53_676_681_0.57.WAV,-100, ,
1167,Whistle,channelA_2025-03-18_08-25-53_679_684_0.73.WAV,-100, ,
1168,Whistle,channelA_2025-03-18_08-25-53_754_759_0.7.WAV,-100, ,
1169,Whistle,channelA_2025-03-18_08-25-53_784_789_0.57.WAV,-100, ,
1170,Whistle,channelA_2025-03-18_08-25-53_808_813_0.53.WAV,-100, ,
1171,Whistle,channelA_2025-03-18_08-25-53_838_843_0.82.WAV,-100, ,
1172,Whistle,channelA_2025-03-18_08-25-53_841_846_0.77.WAV,-100, ,
1173,Whistle,channelA_2025-03-18_08-25-53_844_849_0.89.WAV,-100, ,
1174,Whistle,channelA_2025-03-18_08-25-53_850_855_0.89.WAV,-100, ,
1175,Whistle,channelA_2025-03-18_08-25-53_853_858_0.58.WAV,-100, ,
1176,Whistle,channelA_2025-03-18_08-25-53_874_879_0.73.WAV,-100, ,
1177,Whistle,channelA_2025-03-18_08-47-44_1009_1014_0.56.WAV,-100, ,
1178,Whistle,channelA_2025-03-18_08-47-44_1033_1038_0.65.WAV,-100, ,
1179,Whistle,channelA_2025-03-18_08-47-44_1036_1041_0.57.WAV,-100, ,
1180,Whistle,channelA_2025-03-18_08-47-44_1039_1044_0.57.WAV,-100, ,
1181,Whistle,channelA_2025-03-18_08-47-44_1153_1158_0.71.WAV,-100, ,
1182,Whistle,channelA_2025-03-18_08-47-44_1183_1188_0.86.WAV,-100, ,
1183,Whistle,channelA_2025-03-18_08-47-44_1189_1194_0.52.WAV,-100, ,
1184,Whistle,channelA_2025-03-18_08-47-44_1192_1197_0.58.WAV,-100, ,
1185,Whistle,channelA_2025-03-18_08-47-44_1198_1203_0.76.WAV,-100, ,
1186,Whistle,channelA_2025-03-18_08-47-44_1219_1224_0.53.WAV,-100, ,
1187,Whistle,channelA_2025-03-18_08-47-44_1225_1230_0.55.WAV,-100, ,
1188,Whistle,channelA_2025-03-18_08-47-44_1273_1278_0.77.WAV,-100, ,
1189,Whistle,channelA_2025-03-18_08-47-44_1276_1281_0.59.WAV,-100, ,
1190,Whistle,channelA_2025-03-18_08-47-44_1288_1293_0.55.WAV,-100, ,
1191,Whistle,channelA_2025-03-18_08-47-44_1294_1299_0.67.WAV,-100, ,
1192,Whistle,channelA_2025-03-18_08-47-44_1303_1308_0.8.WAV,-100, ,
1193,Whistle,channelA_2025-03-18_08-47-44_427_432_0.92.WAV,-100, ,
1194,Whistle,channelA_2025-03-18_08-47-44_529_534_0.54.WAV,-100, ,
1195,Whistle,channelA_2025-03-18_08-47-44_706_711_0.57.WAV,-100, ,
1196,Whistle,channelA_2025-03-18_08-47-44_781_786_0.57.WAV,-100, ,
1197,Whistle,channelA_2025-03-18_08-47-44_787_792_0.53.WAV,-100, ,
1198,Whistle,channelA_2025-03-18_08-47-44_790_795_0.61.WAV,-100, ,
1199,Whistle,channelA_2025-03-18_08-47-44_796_801_0.84.WAV,-100, ,
1200,Whistle,channelA_2025-03-18_08-47-44_799_804_0.65.WAV,-100, ,
1201,Whistle,channelA_2025-03-18_08-47-44_832_837_0.62.WAV,-100, ,
1202,Whistle,channelA_2025-03-18_08-47-44_844_849_0.79.WAV,-100, ,
1203,Whistle,channelA_2025-03-18_08-47-44_868_873_0.83.WAV,-100, ,
1204,Whistle,channelA_2025-03-18_08-47-44_874_879_0.62.WAV,-100, ,
1205,Whistle,channelA_2025-03-18_08-47-44_877_882_0.63.WAV,-100, ,
1206,Whistle,channelA_2025-03-18_08-47-44_880_885_0.88.WAV,-100, ,
1207,Whistle,channelA_2025-03-18_08-47-44_889_894_0.66.WAV,-100, ,
1208,Whistle,channelA_2025-03-18_08-47-44_892_897_0.55.WAV,-100, ,
1209,Whistle,channelA_2025-03-18_08-47-44_895_900_0.6.WAV,-100, ,
1210,Whistle,channelA_2025-03-18_08-47-44_901_906_0.67.WAV,-100, ,
1211,Whistle,channelA_2025-03-18_08-47-44_904_909_0.53.WAV,-100, ,
1212,Whistle,channelA_2025-03-18_08-47-44_907_912_0.8.WAV,-100, ,
1213,Whistle,channelA_2025-03-18_08-47-44_910_915_0.8.WAV,-100, ,
1214,Whistle,channelA_2025-03-18_08-47-44_919_924_0.79.WAV,-100, ,
1215,Whistle,channelA_2025-03-18_08-47-44_934_939_0.83.WAV,-100, ,
1216,Whistle,channelA_2025-03-18_08-47-44_937_942_0.89.WAV,-100, ,
1217,Whistle,channelA_2025-03-18_08-47-44_940_945_0.76.WAV,-100, ,
1218,Whistle,channelA_2025-03-18_08-47-44_949_954_0.92.WAV,-100, ,
1219,Whistle,channelA_2025-03-18_08-47-44_967_972_0.58.WAV,-100, ,
1220,Whistle,channelA_2025-03-18_08-47-44_970_975_0.63.WAV,-100, ,
1221,Whistle,channelA_2025-03-18_08-47-44_979_984_0.87.WAV,-100, ,
1222,Whistle,channelA_2025-03-18_08-47-44_982_987_0.72.WAV,-100, ,
1223,Whistle,channelA_2025-03-18_08-47-44_985_990_0.8.WAV,-100, ,
1224,Whistle,channelA_2025-03-18_09-09-35_100_105_0.71.WAV,-100, ,
1225,Whistle,channelA_2025-03-18_09-09-35_103_108_0.59.WAV,-100, ,
1226,Whistle,channelA_2025-03-18_09-09-35_109_114_0.75.WAV,-100, ,
1227,Whistle,channelA_2025-03-18_09-09-35_10_15_0.6.WAV,-100, ,
1228,Whistle,channelA_2025-03-18_09-09-35_1168_1173_0.79.WAV,-100, ,
1229,Whistle,channelA_2025-03-18_09-09-35_1210_1215_0.62.WAV,-100, ,
1230,Whistle,channelA_2025-03-18_09-09-35_1213_1218_0.51.WAV,-100, ,
1231,Whistle,channelA_2025-03-18_09-09-35_1237_1242_0.53.WAV,-100, ,
1232,Whistle,channelA_2025-03-18_09-09-35_193_198_0.53.WAV,-100, ,
1233,Whistle,channelA_2025-03-18_09-09-35_241_246_0.73.WAV,-100, ,
1234,Whistle,channelA_2025-03-18_09-09-35_244_249_0.58.WAV,-100, ,
1235,Whistle,channelA_2025-03-18_09-09-35_247_252_0.85.WAV,-100, ,
1236,Whistle,channelA_2025-03-18_09-09-35_250_255_0.85.WAV,-100, ,
1237,Whistle,channelA_2025-03-18_09-09-35_253_258_0.76.WAV,-100, ,
1238,Whistle,channelA_2025-03-18_09-09-35_391_396_0.53.WAV,-100, ,
1239,Whistle,channelA_2025-03-18_09-09-35_493_498_0.91.WAV,-100, ,
1240,Whistle,channelA_2025-03-18_09-09-35_496_501_0.96.WAV,-100, ,
1241,Whistle,channelA_2025-03-18_09-09-35_502_507_0.77.WAV,-100, ,
1242,Whistle,channelA_2025-03-18_09-09-35_517_522_0.69.WAV,-100, ,
1243,Whistle,channelA_2025-03-18_09-09-35_583_588_0.88.WAV,-100, ,
1244,Whistle,channelA_2025-03-18_09-09-35_586_591_0.67.WAV,-100, ,
1245,Whistle,channelA_2025-03-18_09-09-35_589_594_0.62.WAV,-100, ,
1246,Whistle,channelA_2025-03-18_09-09-35_595_600_0.68.WAV,-100, ,
1247,Whistle,channelA_2025-03-18_09-09-35_601_606_0.72.WAV,-100, ,
1248,Whistle,channelA_2025-03-18_09-09-35_604_609_0.53.WAV,-100, ,
1249,Whistle,channelA_2025-03-18_09-09-35_610_615_0.7.WAV,-100, ,
1250,Whistle,channelA_2025-03-18_09-09-35_652_657_0.61.WAV,-100, ,
1251,Whistle,channelA_2025-03-18_09-09-35_658_663_0.58.WAV,-100, ,
1252,Whistle,channelA_2025-03-18_09-09-35_67_72_0.67.WAV,-100, ,
1253,Whistle,channelA_2025-03-18_09-09-35_70_75_0.79.WAV,-100, ,
1254,Whistle,channelA_2025-03-18_09-09-35_874_879_0.56.WAV,-100, ,
1255,Whistle,channelA_2025-03-18_09-09-35_910_915_0.56.WAV,-100, ,
1256,Whistle,channelA_2025-03-18_09-09-35_919_924_0.63.WAV,-100, ,
1257,Whistle,channelA_2025-03-18_09-09-35_961_966_0.58.WAV,-100, ,
1258,Whistle,channelA_2025-03-18_09-09-35_973_978_0.6.WAV,-100, ,
1259,Whistle,channelA_2025-03-18_09-09-35_997_1002_0.5.WAV,-100, ,
1260,Whistle,channelA_2025-03-18_09-31-26_1156_1161_0.91.WAV,-100, ,
1261,Whistle,channelA_2025-03-18_09-31-26_217_222_0.89.WAV,-100, ,
1262,Whistle,channelA_2025-03-18_09-31-26_331_336_0.94.WAV,-100, ,
1263,Whistle,channelA_2025-03-18_09-31-26_334_339_0.95.WAV,-100, ,
1264,Whistle,channelA_2025-03-18_09-31-26_340_345_0.59.WAV,-100, ,
1265,Whistle,channelA_2025-03-18_09-31-26_349_354_0.72.WAV,-100, ,
1266,Whistle,channelA_2025-03-18_09-31-26_40_45_0.69.WAV,-100, ,
1267,Whistle,channelA_2025-03-18_09-31-26_457_462_0.93.WAV,-100, ,
1268,Whistle,channelA_2025-03-18_09-31-26_52_57_0.72.WAV,-100, ,
1269,Whistle,channelA_2025-03-18_09-31-26_535_540_0.57.WAV,-100, ,
1270,Whistle,channelA_2025-03-18_09-31-26_538_543_0.67.WAV,-100, ,
1271,Whistle,channelA_2025-03-18_09-31-26_55_60_0.86.WAV,-100, ,
1272,Whistle,channelA_2025-03-18_09-31-26_562_567_0.66.WAV,-100, ,
1273,Whistle,channelA_2025-03-18_09-31-26_565_570_0.63.WAV,-100, ,
1274,Whistle,channelA_2025-03-18_09-31-26_58_63_0.59.WAV,-100, ,
1275,Whistle,channelA_2025-03-18_09-31-26_61_66_0.5.WAV,-100, ,
1276,Whistle,channelA_2025-03-18_09-31-26_67_72_0.69.WAV,-100, ,
